subscriber_id,signup_date,subscription_tier,age_group,region,num_profiles,months_subscribed,days_to_first_watch,avg_weekly_watch_hours,days_since_last_watch,genre_diversity_score,pct_content_completed,num_titles_watched,favorite_genre,churned,churn_date
SUB_00247,2024-03-02,Standard,18-24,South,4,10,0,5.2,5,0.59,0.76,21,Crime,0,
SUB_00248,2024-03-28,Premium,35-44,South,2,9,1,15.0,13,0.65,0.42,18,Thriller,0,
SUB_00249,2023-07-10,Premium,45+,Midwest,4,18,0,9.2,13,0.72,0.74,29,Animation,0,
SUB_00250,2024-07-31,Premium,18-24,South,2,5,0,4.9,3,0.5,0.74,9,Action,0,
SUB_00251,2024-05-13,Basic,35-44,West,2,7,12,0.7,8,0.37,0.75,17,Action,1,2024-08-10
SUB_00252,2024-09-07,Standard,25-34,South,1,3,2,1.6,9,0.88,0.73,3,Romance,0,
SUB_00253,2023-07-10,Premium,18-24,West,2,18,4,7.2,0,0.79,0.75,43,Comedy,0,
SUB_00254,2023-05-21,Basic,25-34,South,1,19,0,0.3,2,0.54,0.59,37,Documentary,1,2024-02-16
SUB_00255,2024-11-21,Basic,45+,South,3,1,2,2.8,3,0.68,0.96,1,Crime,0,
SUB_00256,2023-06-24,Standard,18-24,Midwest,2,18,2,6.7,1,0.34,0.55,34,Action,0,
SUB_00257,2024-02-24,Premium,35-44,Northeast,1,10,5,16.0,25,0.66,0.74,25,Thriller,0,
SUB_00258,2024-11-06,Standard,25-34,West,2,1,0,4.9,15,0.58,0.69,4,Sci-Fi,0,
SUB_00259,2024-03-09,Standard,45+,South,4,9,5,4.8,15,0.62,0.8,20,Romance,1,2024-04-01
SUB_00260,2024-03-15,Basic,18-24,South,5,9,0,2.5,10,0.47,0.52,19,Crime,0,
SUB_00261,2024-06-14,Standard,35-44,West,2,6,7,3.6,28,0.68,0.84,14,Romance,1,2024-10-10
SUB_00262,2024-06-15,Premium,35-44,West,1,6,0,5.5,8,0.69,0.76,13,Action,0,
SUB_00263,2023-12-27,Basic,35-44,South,4,12,2,0.6,0,0.73,0.91,27,Comedy,1,2024-09-27
SUB_00264,2024-03-21,Standard,45+,West,3,9,0,6.5,38,0.37,0.84,17,Horror,0,
SUB_00265,2024-07-09,Premium,45+,Northeast,5,5,1,13.7,2,0.78,0.75,8,Romance,0,
SUB_00266,2024-12-08,Standard,18-24,Northeast,2,1,1,11.0,9,0.42,0.73,0,Drama,0,
SUB_00267,2024-12-07,Standard,25-34,South,2,1,1,2.4,0,0.81,0.77,1,Thriller,1,2024-12-11
SUB_00268,2023-12-23,Standard,25-34,South,5,12,2,2.3,9,0.53,0.66,18,Crime,0,
SUB_00269,2024-07-14,Standard,25-34,South,2,5,1,0.2,24,0.6,0.77,7,Drama,1,2024-10-19
SUB_00270,2023-02-28,Basic,25-34,South,1,22,0,2.2,1,0.59,0.26,44,Action,1,2023-05-20
SUB_00271,2024-10-05,Premium,25-34,South,2,2,5,12.2,3,0.37,0.71,3,Action,0,
SUB_00272,2023-06-16,Premium,25-34,West,1,18,0,7.5,14,0.75,0.82,35,Documentary,0,
SUB_00273,2024-10-08,Premium,45+,South,3,2,11,3.9,5,0.8,0.46,6,Romance,0,
SUB_00274,2024-08-23,Premium,18-24,West,2,4,5,18.0,4,0.6,0.88,12,Animation,0,
SUB_00275,2023-09-20,Standard,45+,Midwest,1,15,2,5.9,5,0.55,0.72,34,Documentary,0,
SUB_00276,2024-03-06,Standard,25-34,South,4,10,0,1.9,2,0.49,0.81,21,Thriller,1,2024-12-14
SUB_00277,2024-09-19,Standard,35-44,South,2,3,0,4.1,9,0.64,0.57,5,Sci-Fi,0,
SUB_00278,2023-07-15,Standard,45+,South,1,17,3,10.7,9,0.43,0.93,24,Comedy,0,
SUB_00279,2023-12-20,Standard,25-34,West,1,12,0,7.4,9,0.68,0.97,15,Action,0,
SUB_00280,2024-09-11,Standard,25-34,Northeast,4,3,3,4.2,1,0.41,0.84,7,Sci-Fi,0,
SUB_00281,2023-02-16,Premium,25-34,South,2,22,5,6.2,8,0.51,0.54,31,Animation,0,
SUB_00282,2023-11-05,Basic,25-34,West,4,14,13,4.0,27,0.31,0.84,42,Horror,0,
SUB_00283,2023-08-18,Standard,45+,Midwest,1,16,2,1.4,5,0.48,0.73,47,Thriller,0,
SUB_00284,2024-02-15,Basic,45+,South,1,10,11,2.7,0,0.25,0.67,21,Sci-Fi,0,
SUB_00285,2023-11-12,Standard,18-24,Northeast,3,13,0,6.2,4,0.55,0.58,26,Action,0,
SUB_00286,2023-03-18,Basic,18-24,West,3,21,5,3.7,3,0.33,0.74,34,Romance,0,
SUB_00287,2023-03-03,Standard,25-34,West,2,22,1,6.4,5,0.72,0.65,42,Romance,0,
SUB_00288,2024-07-24,Standard,18-24,South,4,5,1,6.6,6,0.29,0.82,12,Romance,0,
SUB_00289,2023-08-26,Basic,35-44,South,1,16,0,2.5,2,0.92,0.96,38,Horror,0,
SUB_00290,2024-12-01,Standard,18-24,West,4,1,0,5.8,6,0.78,0.63,1,Animation,0,
SUB_00291,2024-07-21,Basic,25-34,Midwest,3,5,1,4.8,4,0.35,0.94,12,Comedy,0,
SUB_00292,2023-03-19,Basic,18-24,Midwest,1,21,13,2.0,25,0.25,0.69,47,Documentary,1,2024-01-14
SUB_00293,2024-07-12,Premium,25-34,South,2,5,1,13.5,1,0.3,0.39,9,Documentary,0,
SUB_00294,2024-10-11,Standard,35-44,West,4,2,1,4.0,4,0.49,0.81,2,Comedy,0,
SUB_00295,2024-02-20,Basic,25-34,South,3,10,0,0.5,4,0.59,0.66,21,Romance,0,
SUB_00296,2023-01-24,Standard,45+,Northeast,2,23,1,3.8,0,0.05,0.84,46,Crime,0,
SUB_00297,2023-01-29,Standard,45+,Midwest,2,23,0,4.4,10,0.5,0.43,37,Crime,0,
SUB_00298,2024-05-05,Basic,25-34,South,3,8,9,0.4,8,0.72,0.6,21,Romance,0,
SUB_00299,2023-05-15,Standard,18-24,West,4,19,2,1.3,9,0.24,0.7,28,Action,0,
SUB_00300,2023-12-17,Basic,45+,Northeast,3,12,3,3.8,2,0.42,0.58,26,Animation,0,
SUB_00301,2023-12-16,Basic,45+,West,3,12,2,1.1,47,0.69,0.75,35,Drama,1,2024-11-02
SUB_00302,2023-10-08,Standard,45+,South,1,15,4,4.3,19,0.82,0.91,25,Thriller,0,
SUB_00303,2024-04-20,Standard,18-24,Midwest,4,8,2,3.6,1,0.78,0.46,17,Thriller,0,
SUB_00304,2023-10-19,Standard,45+,Northeast,1,14,3,0.0,25,0.41,0.82,39,Drama,0,
SUB_00305,2023-07-08,Standard,25-34,Midwest,3,18,3,9.1,35,0.66,0.84,35,Action,1,2024-07-13
SUB_00306,2024-08-05,Premium,35-44,Midwest,1,4,2,6.3,5,0.19,0.62,4,Horror,0,
SUB_00307,2024-02-23,Standard,45+,South,2,10,0,7.5,2,0.79,0.78,20,Sci-Fi,0,
SUB_00308,2024-04-12,Basic,25-34,Northeast,3,8,0,0.5,16,0.35,0.88,21,Sci-Fi,0,
SUB_00309,2023-07-25,Standard,45+,South,3,17,6,5.6,13,0.34,0.9,37,Thriller,0,
SUB_00310,2023-08-30,Basic,25-34,West,4,16,0,3.4,6,0.72,0.81,30,Documentary,0,
SUB_00311,2023-11-02,Standard,45+,South,1,14,2,2.1,16,0.77,0.61,23,Animation,0,
SUB_00312,2023-07-03,Basic,25-34,South,1,18,2,1.4,4,0.41,0.76,33,Romance,0,
SUB_00313,2024-04-22,Basic,45+,South,5,8,4,1.1,6,0.11,0.64,7,Horror,1,2024-09-17
SUB_00314,2024-05-18,Premium,18-24,West,1,7,0,8.2,11,0.64,0.84,14,Comedy,0,
SUB_00315,2023-05-08,Premium,35-44,South,3,20,3,13.1,0,0.35,0.76,36,Drama,0,
SUB_00316,2024-03-24,Standard,25-34,Northeast,5,9,2,8.5,2,0.65,0.76,14,Romance,0,
SUB_00317,2023-08-18,Standard,25-34,Midwest,4,16,3,4.1,3,0.1,0.89,42,Thriller,0,
SUB_00318,2023-02-10,Basic,25-34,Midwest,2,23,2,2.4,3,0.79,0.83,51,Action,0,
SUB_00319,2024-11-04,Basic,35-44,Northeast,3,1,2,0.0,28,0.89,0.59,4,Documentary,1,2024-11-11
SUB_00320,2024-01-27,Basic,18-24,West,2,11,7,5.7,8,0.37,0.92,29,Comedy,0,
SUB_00321,2023-12-06,Standard,35-44,Midwest,2,13,1,6.3,0,0.4,0.63,30,Horror,1,2024-12-01
SUB_00322,2024-10-31,Standard,25-34,South,1,2,0,7.1,3,0.76,0.72,2,Animation,0,
SUB_00323,2023-01-21,Standard,45+,South,4,23,4,3.8,1,0.62,0.74,50,Crime,0,
SUB_00324,2023-12-13,Basic,18-24,West,1,12,0,3.6,20,0.24,0.53,24,Sci-Fi,1,2024-01-18
SUB_00325,2023-01-10,Premium,18-24,South,3,24,3,10.6,6,0.3,0.93,43,Animation,0,
SUB_00326,2023-03-28,Standard,25-34,South,2,21,2,7.4,6,0.47,0.54,32,Drama,0,
SUB_00327,2024-06-28,Standard,25-34,Northeast,2,6,0,2.7,1,0.67,0.47,12,Sci-Fi,0,
SUB_00328,2023-12-05,Standard,25-34,Midwest,1,13,0,5.5,0,0.32,0.8,17,Documentary,0,
SUB_00329,2024-12-15,Standard,25-34,South,3,1,2,0.0,1,0.12,0.73,1,Horror,1,2024-12-17
SUB_00330,2023-01-04,Basic,45+,Midwest,2,24,1,2.9,7,0.58,0.51,36,Documentary,0,
SUB_00331,2023-01-23,Standard,35-44,Northeast,3,23,1,6.4,19,0.74,0.69,36,Action,0,
SUB_00332,2023-07-16,Standard,35-44,Midwest,1,17,2,0.4,1,0.54,0.82,27,Comedy,1,2024-06-19
SUB_00333,2024-05-12,Basic,18-24,Midwest,1,7,3,0.3,0,0.46,0.62,9,Documentary,0,
SUB_00334,2023-09-30,Basic,35-44,South,1,15,0,0.8,2,0.12,0.35,29,Action,1,2024-01-25
SUB_00335,2024-03-26,Basic,18-24,Midwest,1,9,0,2.7,3,0.24,0.6,11,Action,0,
SUB_00336,2023-04-17,Basic,35-44,South,1,20,3,0.0,0,0.51,0.61,35,Drama,1,2024-02-08
SUB_00337,2024-01-13,Premium,25-34,Midwest,3,11,2,17.8,0,0.59,0.63,28,Drama,0,
SUB_00338,2023-07-19,Standard,25-34,Northeast,1,17,4,3.1,5,0.74,0.42,29,Horror,0,
SUB_00339,2024-12-27,Standard,25-34,South,1,1,3,12.5,7,0.44,0.58,4,Documentary,0,
SUB_00340,2023-01-02,Basic,45+,West,1,24,1,2.0,13,0.32,0.34,41,Drama,0,
SUB_00341,2023-05-01,Standard,18-24,West,3,20,2,0.0,1,0.18,0.48,37,Drama,0,
SUB_00342,2024-09-06,Standard,35-44,South,2,3,6,1.0,16,0.79,0.52,4,Sci-Fi,1,2024-09-17
SUB_00343,2023-05-29,Basic,18-24,South,2,19,0,2.0,24,0.5,0.84,37,Crime,1,2024-01-23
SUB_00344,2023-06-01,Standard,35-44,Northeast,3,19,1,1.6,7,0.35,0.54,47,Animation,0,
SUB_00345,2024-07-18,Standard,45+,West,2,5,5,2.5,0,0.52,0.73,7,Action,0,
SUB_00346,2024-11-08,Standard,25-34,South,1,1,1,0.0,2,0.09,0.51,0,Comedy,1,2024-12-06
SUB_00347,2023-11-02,Standard,25-34,South,4,14,1,3.9,20,0.36,0.84,18,Crime,0,
SUB_00348,2024-11-09,Basic,45+,Northeast,2,1,1,4.2,0,0.81,0.47,2,Sci-Fi,1,2024-11-13
SUB_00349,2024-04-19,Standard,25-34,West,2,8,6,3.2,7,0.34,0.8,11,Comedy,0,
SUB_00350,2023-12-30,Standard,25-34,South,3,12,3,6.3,4,0.24,0.93,37,Comedy,1,2024-07-12
SUB_00351,2023-03-12,Standard,35-44,South,1,22,0,2.3,5,0.45,0.72,40,Animation,0,
SUB_00352,2024-10-01,Premium,35-44,South,1,3,4,14.1,13,0.54,0.75,8,Thriller,0,
SUB_00353,2023-02-02,Standard,18-24,South,4,23,0,3.7,1,0.7,0.88,39,Horror,0,
SUB_00354,2023-06-06,Basic,45+,Midwest,2,19,1,2.4,0,0.21,0.45,40,Horror,0,
SUB_00355,2023-11-26,Basic,25-34,West,2,13,7,0.8,18,0.63,0.72,18,Drama,1,2024-04-17
SUB_00356,2024-12-16,Standard,18-24,West,4,1,3,4.1,3,0.81,0.82,3,Documentary,0,
SUB_00357,2024-12-07,Basic,35-44,South,1,1,4,0.0,12,0.39,0.64,1,Comedy,1,2024-12-22
SUB_00358,2024-01-22,Standard,25-34,West,1,11,8,9.0,4,0.64,0.97,21,Horror,0,
SUB_00359,2024-09-12,Premium,18-24,South,1,3,4,10.2,12,0.38,0.69,6,Thriller,0,
SUB_00360,2023-06-08,Standard,35-44,South,3,19,0,3.0,9,0.34,0.78,31,Romance,0,
SUB_00361,2024-06-22,Standard,45+,West,2,6,0,4.3,7,0.16,0.82,17,Documentary,0,
SUB_00362,2023-08-15,Standard,45+,South,3,16,2,6.0,3,0.76,0.71,35,Documentary,0,
SUB_00363,2023-09-09,Standard,45+,South,1,15,0,6.7,2,0.79,0.81,20,Romance,0,
SUB_00364,2024-01-02,Standard,45+,West,3,12,2,3.5,0,0.63,0.59,29,Action,0,
SUB_00365,2023-09-19,Premium,18-24,Northeast,2,15,3,12.8,8,0.34,0.75,26,Sci-Fi,0,
SUB_00366,2024-10-07,Standard,25-34,Midwest,1,2,3,5.0,12,0.11,0.75,4,Documentary,0,
SUB_00367,2024-06-21,Premium,45+,West,4,6,2,6.7,4,0.92,0.48,10,Horror,0,
SUB_00368,2023-02-12,Premium,25-34,South,2,22,1,8.4,0,0.58,0.92,48,Sci-Fi,0,
SUB_00369,2024-06-14,Basic,35-44,Northeast,2,6,5,1.1,9,0.29,0.62,13,Horror,0,
SUB_00370,2023-01-16,Basic,35-44,South,1,23,4,4.8,6,0.52,0.74,39,Animation,0,
SUB_00371,2023-04-15,Basic,25-34,Northeast,3,20,2,2.2,6,0.64,0.76,46,Sci-Fi,0,
SUB_00372,2023-07-22,Basic,45+,South,1,17,0,3.1,26,0.39,0.54,35,Comedy,0,
SUB_00373,2024-12-20,Basic,25-34,Midwest,3,1,3,3.8,7,0.62,0.5,1,Drama,1,2025-01-10
SUB_00374,2024-11-08,Standard,25-34,South,3,1,2,5.2,19,0.62,0.9,2,Documentary,1,2024-12-05
SUB_00375,2023-02-28,Basic,45+,South,1,22,3,3.4,33,0.87,0.71,40,Horror,1,2024-03-08
SUB_00376,2023-02-17,Basic,25-34,South,1,22,1,2.0,0,0.39,0.63,47,Documentary,0,
SUB_00377,2024-10-21,Premium,18-24,South,3,2,4,9.6,1,0.28,0.69,3,Documentary,0,
SUB_00378,2023-10-04,Basic,25-34,West,1,15,1,1.5,6,0.47,0.96,18,Romance,0,
SUB_00379,2024-02-16,Premium,45+,South,4,10,6,8.2,18,0.61,0.55,20,Action,0,
SUB_00380,2023-06-27,Basic,35-44,West,2,18,0,2.8,3,0.06,0.94,35,Horror,0,
SUB_00381,2023-04-24,Basic,35-44,South,2,20,1,0.4,23,0.55,0.76,37,Crime,0,
SUB_00382,2023-10-23,Standard,35-44,South,1,14,0,2.1,4,0.56,0.81,27,Comedy,0,
SUB_00383,2024-12-30,Standard,25-34,South,1,1,1,7.2,14,0.65,0.65,3,Drama,1,2025-01-05
SUB_00384,2024-03-13,Premium,45+,South,1,9,1,14.7,3,0.2,0.42,18,Romance,0,
SUB_00385,2023-09-23,Standard,45+,Midwest,1,15,4,9.2,16,0.47,0.79,36,Horror,0,
SUB_00386,2023-06-11,Premium,18-24,South,1,18,0,8.4,2,0.66,0.35,31,Documentary,0,
SUB_00387,2024-05-18,Basic,18-24,West,2,7,2,0.0,3,0.45,0.83,13,Thriller,0,
SUB_00388,2023-02-05,Basic,45+,South,2,23,1,0.0,13,0.68,0.84,45,Thriller,1,2024-02-20
SUB_00389,2024-08-09,Standard,45+,West,1,4,2,8.3,31,0.59,0.89,9,Documentary,0,
SUB_00390,2024-04-02,Premium,45+,Northeast,1,9,3,13.5,18,0.51,0.84,24,Drama,0,
SUB_00391,2024-10-08,Premium,45+,South,2,2,1,11.8,5,0.27,0.69,5,Animation,0,
SUB_00392,2024-01-06,Standard,25-34,Northeast,3,12,1,6.6,3,0.63,0.73,31,Drama,0,
SUB_00393,2024-04-30,Standard,35-44,South,2,8,0,6.7,2,0.54,0.69,13,Action,0,
SUB_00394,2023-09-29,Standard,25-34,West,4,15,2,9.7,5,0.77,0.88,35,Documentary,0,
SUB_00395,2023-06-28,Basic,18-24,Northeast,1,18,1,0.4,9,0.28,0.97,33,Romance,0,
SUB_00396,2024-04-24,Premium,35-44,South,1,8,5,6.5,12,0.46,0.45,9,Comedy,0,
SUB_00397,2023-06-08,Premium,25-34,Northeast,1,19,1,11.9,29,0.38,0.66,46,Romance,0,
SUB_00398,2023-07-23,Standard,35-44,South,1,17,10,6.9,1,0.47,0.89,27,Action,0,
SUB_00399,2023-10-05,Standard,25-34,West,4,15,0,2.0,8,0.44,0.59,30,Animation,0,
SUB_00400,2023-05-23,Standard,25-34,Midwest,2,19,0,7.1,2,0.55,0.78,33,Animation,0,
SUB_00401,2024-06-03,Basic,18-24,Midwest,2,7,1,1.3,7,0.17,0.96,13,Crime,1,2024-09-02
SUB_00402,2024-05-26,Premium,25-34,South,1,7,0,12.1,1,0.22,0.88,3,Documentary,0,
SUB_00403,2023-04-26,Standard,18-24,West,4,20,10,1.8,1,0.71,0.41,45,Drama,0,
SUB_00404,2024-01-27,Premium,18-24,Midwest,3,11,3,2.3,18,0.74,0.48,21,Animation,0,
SUB_00405,2023-12-09,Basic,45+,South,2,12,0,2.9,0,0.12,0.77,34,Sci-Fi,0,
SUB_00406,2024-01-08,Premium,18-24,South,4,11,2,18.0,1,0.67,0.73,25,Thriller,0,
SUB_00407,2024-11-18,Standard,25-34,West,4,1,4,5.1,21,0.65,0.75,1,Comedy,0,
SUB_00408,2024-12-26,Basic,35-44,South,1,1,0,4.7,0,0.18,0.53,2,Animation,1,2025-01-02
SUB_00409,2024-01-04,Premium,35-44,Midwest,1,12,2,4.5,3,0.23,0.85,20,Romance,0,
SUB_00410,2023-08-03,Basic,18-24,South,1,17,1,0.7,1,0.7,0.89,34,Thriller,0,
SUB_00411,2024-05-25,Basic,35-44,South,2,7,2,2.7,7,0.23,0.83,17,Comedy,0,
SUB_00412,2024-07-22,Premium,35-44,Midwest,1,5,0,12.2,0,0.14,0.81,6,Animation,0,
SUB_00413,2023-11-23,Premium,25-34,Midwest,4,13,3,8.0,16,0.66,0.46,32,Comedy,0,
SUB_00414,2023-02-06,Standard,25-34,South,2,23,3,6.5,9,0.29,0.87,40,Drama,0,
SUB_00415,2024-01-15,Standard,45+,Midwest,4,11,2,3.7,2,0.82,0.6,24,Thriller,0,
SUB_00416,2024-05-26,Standard,45+,Northeast,2,7,7,5.3,0,0.9,0.55,14,Animation,0,
SUB_00417,2023-11-20,Basic,35-44,Midwest,3,13,7,2.5,17,0.65,0.74,23,Sci-Fi,0,
SUB_00418,2024-01-04,Basic,18-24,West,2,12,0,4.8,5,0.28,0.76,24,Animation,0,
SUB_00419,2023-08-12,Standard,25-34,West,4,16,1,2.8,15,0.2,0.69,33,Romance,0,
SUB_00420,2024-12-13,Standard,35-44,South,3,1,1,6.5,20,0.53,0.96,1,Documentary,0,
SUB_00421,2023-04-10,Standard,18-24,South,2,21,0,7.1,2,0.58,0.57,47,Action,0,
SUB_00422,2023-03-16,Standard,25-34,Midwest,2,21,2,10.7,6,0.46,0.89,42,Romance,0,
SUB_00423,2024-12-24,Basic,35-44,South,4,1,0,4.3,9,0.78,0.9,3,Drama,1,2025-01-15
SUB_00424,2024-03-12,Standard,25-34,South,2,9,3,6.7,2,0.71,0.77,17,Documentary,0,
SUB_00425,2024-12-03,Basic,35-44,West,4,1,0,0.0,2,0.6,0.59,2,Drama,1,2024-12-12
SUB_00426,2024-01-03,Standard,45+,South,2,12,0,6.2,11,0.64,0.75,20,Crime,0,
SUB_00427,2023-03-04,Standard,25-34,South,3,22,5,7.8,4,0.47,0.88,43,Horror,0,
SUB_00428,2024-09-15,Premium,45+,Northeast,4,3,0,5.6,20,0.62,0.74,3,Action,0,
SUB_00429,2024-10-16,Standard,18-24,Northeast,2,2,0,2.8,1,0.32,0.95,7,Horror,0,
SUB_00430,2023-04-09,Basic,45+,Northeast,2,21,1,4.7,7,0.4,0.94,47,Thriller,0,
SUB_00431,2023-08-13,Basic,18-24,West,2,16,0,3.9,14,0.37,0.75,35,Thriller,0,
SUB_00432,2023-03-16,Standard,18-24,South,1,21,4,1.2,3,0.57,0.78,44,Thriller,0,
SUB_00433,2024-12-10,Standard,35-44,South,3,1,2,5.1,4,0.38,0.83,0,Action,0,
SUB_00434,2023-07-03,Basic,25-34,West,1,18,2,2.0,17,0.33,0.77,27,Action,0,
SUB_00435,2023-10-20,Basic,45+,Midwest,2,14,4,4.4,7,0.3,0.7,22,Horror,0,
SUB_00436,2023-02-26,Standard,25-34,Midwest,2,22,4,9.2,10,0.82,0.51,52,Action,0,
SUB_00437,2023-09-06,Basic,25-34,South,1,16,0,2.5,6,0.95,0.83,38,Horror,0,
SUB_00438,2024-09-17,Premium,25-34,West,3,3,0,6.0,1,0.52,0.7,4,Crime,0,
SUB_00439,2024-04-13,Standard,25-34,Northeast,1,8,0,3.9,7,0.34,0.46,18,Comedy,0,
SUB_00440,2023-05-20,Basic,25-34,Northeast,3,19,0,0.0,3,0.87,0.72,38,Sci-Fi,0,
SUB_00441,2023-12-25,Basic,35-44,Northeast,1,12,2,0.0,16,0.09,0.59,21,Documentary,0,
SUB_00442,2024-07-06,Premium,35-44,South,1,5,0,20.8,1,0.23,0.34,14,Action,0,
SUB_00443,2024-02-12,Standard,45+,South,2,10,0,4.2,0,0.41,0.52,28,Crime,0,
SUB_00444,2024-04-18,Standard,45+,Midwest,1,8,2,4.3,12,0.7,0.9,15,Action,0,
SUB_00445,2024-10-26,Premium,25-34,Northeast,2,2,3,9.5,0,0.15,0.54,3,Horror,0,
SUB_00446,2024-03-21,Premium,35-44,Midwest,1,9,4,10.5,1,0.51,0.58,21,Thriller,0,
SUB_00447,2023-08-20,Premium,25-34,Northeast,2,16,0,11.7,18,0.23,0.85,31,Romance,0,
SUB_00448,2024-09-08,Standard,35-44,Northeast,2,3,2,2.7,7,0.43,0.68,3,Comedy,0,
SUB_00449,2024-09-09,Standard,25-34,South,2,3,0,8.8,1,0.31,0.73,12,Thriller,0,
SUB_00450,2023-10-27,Basic,45+,West,3,14,14,1.0,0,0.42,0.73,32,Romance,0,
SUB_00451,2024-10-03,Standard,35-44,West,3,2,0,0.7,18,0.54,0.68,3,Animation,1,2024-11-17
SUB_00452,2024-03-01,Standard,45+,West,2,10,1,1.6,1,0.16,0.73,21,Romance,1,2024-04-07
SUB_00453,2023-06-10,Standard,45+,Midwest,1,19,10,5.0,23,0.07,0.72,42,Sci-Fi,0,
SUB_00454,2024-02-05,Premium,45+,Midwest,2,11,0,13.7,0,0.57,0.81,21,Documentary,0,
SUB_00455,2024-01-13,Basic,45+,Midwest,3,11,4,3.2,6,0.67,0.65,17,Thriller,0,
SUB_00456,2023-09-14,Standard,25-34,Midwest,3,15,0,8.2,8,0.4,0.65,28,Animation,0,
SUB_00457,2024-05-08,Basic,25-34,Northeast,1,7,0,0.1,0,0.75,0.95,12,Animation,1,2024-10-11
SUB_00458,2024-05-03,Standard,25-34,South,2,8,0,8.3,19,0.27,0.52,14,Drama,0,
SUB_00459,2023-07-01,Basic,18-24,South,5,18,8,2.7,16,0.74,0.7,29,Romance,1,2023-12-24
SUB_00460,2024-06-09,Basic,25-34,South,2,6,0,1.5,30,0.48,0.79,5,Comedy,0,
SUB_00461,2023-04-10,Basic,25-34,South,2,21,1,0.9,4,0.63,0.79,43,Comedy,1,2024-10-08
SUB_00462,2023-12-24,Standard,25-34,Northeast,1,12,10,2.7,0,0.48,0.55,27,Thriller,1,2024-04-28
SUB_00463,2023-08-19,Standard,45+,South,2,16,3,6.3,0,0.67,0.55,30,Crime,0,
SUB_00464,2024-07-18,Standard,45+,Northeast,1,5,2,5.2,4,0.61,0.8,13,Horror,0,
SUB_00465,2023-01-06,Premium,18-24,West,1,24,1,2.7,14,0.44,0.89,58,Crime,0,
SUB_00466,2023-03-31,Standard,25-34,Northeast,3,21,0,4.2,5,0.34,0.65,42,Action,0,
SUB_00467,2023-03-05,Basic,25-34,South,1,22,5,1.4,13,0.49,0.91,40,Thriller,0,
SUB_00468,2023-03-29,Premium,25-34,West,4,21,4,14.7,3,0.62,0.77,36,Animation,0,
SUB_00469,2023-02-02,Basic,35-44,South,2,23,0,2.5,5,0.65,0.66,44,Action,0,
SUB_00470,2023-03-13,Premium,25-34,Northeast,2,21,1,8.3,10,0.07,0.5,47,Sci-Fi,0,
SUB_00471,2024-07-09,Basic,35-44,South,2,5,6,0.8,4,0.32,0.58,7,Action,1,2024-08-20
SUB_00472,2023-09-10,Premium,45+,Northeast,2,15,0,11.1,17,0.79,0.85,35,Romance,0,
SUB_00473,2023-04-17,Basic,45+,Northeast,4,20,2,1.0,14,0.89,0.76,38,Documentary,1,2024-08-03
SUB_00474,2024-05-28,Premium,18-24,Northeast,1,7,2,4.2,1,0.79,0.71,16,Comedy,0,
SUB_00475,2023-05-16,Standard,35-44,South,4,19,5,5.9,7,0.83,0.71,38,Action,0,
SUB_00476,2024-09-20,Premium,25-34,Midwest,2,3,0,9.7,5,0.28,0.97,3,Action,0,
SUB_00477,2024-02-13,Basic,25-34,South,3,10,5,1.7,5,0.7,0.59,20,Thriller,0,
SUB_00478,2023-05-01,Standard,18-24,Midwest,1,20,0,5.2,1,0.34,0.61,37,Action,0,
SUB_00479,2024-04-22,Premium,25-34,Northeast,3,8,0,12.2,4,0.66,0.78,15,Thriller,0,
SUB_00480,2023-04-04,Standard,25-34,South,1,21,2,1.7,5,0.57,0.65,36,Animation,0,
SUB_00481,2024-05-19,Standard,25-34,West,5,7,0,2.9,7,0.25,0.87,16,Action,0,
SUB_00482,2023-01-07,Standard,35-44,Northeast,3,24,3,8.7,12,0.68,0.62,48,Comedy,0,
SUB_00483,2024-08-22,Standard,35-44,West,2,4,1,7.8,4,0.45,0.68,5,Horror,1,2024-10-10
SUB_00484,2024-11-24,Standard,25-34,South,4,1,2,10.1,5,0.6,0.43,3,Comedy,0,
SUB_00485,2023-07-10,Standard,18-24,West,1,18,3,7.0,0,0.43,0.75,34,Romance,0,
SUB_00486,2024-04-01,Premium,45+,South,5,9,7,12.8,10,0.81,0.71,27,Romance,0,
SUB_00487,2024-12-20,Basic,18-24,South,3,1,5,1.9,2,0.78,0.72,2,Horror,0,
SUB_00488,2024-01-21,Basic,45+,Midwest,1,11,2,0.0,0,0.26,0.76,23,Romance,0,
SUB_00489,2023-10-05,Premium,35-44,Midwest,2,15,1,12.7,9,0.71,0.75,28,Comedy,0,
SUB_00490,2024-03-23,Premium,25-34,South,3,9,3,9.7,30,0.62,0.79,15,Sci-Fi,0,
SUB_00491,2023-02-21,Standard,25-34,West,3,22,3,0.8,1,0.7,0.67,44,Animation,0,
SUB_00492,2024-02-09,Standard,18-24,Northeast,2,10,0,6.5,12,0.22,0.65,20,Drama,1,2024-06-27
SUB_00493,2024-01-31,Basic,25-34,Northeast,1,11,0,3.7,23,0.27,0.57,25,Action,1,2024-12-24
SUB_00494,2024-11-24,Basic,18-24,South,1,1,1,0.8,2,0.69,0.9,1,Comedy,0,
SUB_00495,2023-07-30,Standard,35-44,Midwest,4,17,0,4.1,10,0.57,0.75,36,Comedy,1,2024-07-17
SUB_00496,2024-12-10,Standard,18-24,West,1,1,0,5.9,0,0.39,0.5,4,Comedy,0,
